start1->finish3,start1->finish1,finish1->start2,start2->finish2,finish2->start3,start3->finish3,start3
171.001768,2.151948,79.251411,17.481503,8.733521,63.383385,11
155.303394,12.973824,60.487609,15.814031,0.000000,66.027930,10
164.232343,30.648065,55.776369,0.000000,0.000000,77.807909,10
167.259205,17.514292,54.803659,13.564390,6.187277,75.189587,11
167.713613,44.856731,46.268585,7.992577,4.316045,64.279675,12
149.816961,39.437487,49.631176,0.000000,0.000000,60.748298,10
145.889996,63.750088,25.848321,0.000000,0.000000,56.291587,10
136.141053,54.260162,27.581799,8.562235,18.469956,27.266901,8
115.369051,38.158826,36.758246,0.808047,8.524992,31.118940,5
98.311089,27.581799,39.615211,0.000000,1.398710,29.715369,5
88.990862,23.636349,27.103627,5.551611,24.163758,8.535517,5
84.286783,13.121897,40.451979,11.780637,0.000000,18.932270,5
117.685307,17.139264,34.364060,13.327469,0.000000,52.854514,6
154.367194,12.223360,53.532679,17.856160,4.369120,66.385875,9
152.964186,7.986314,55.213303,24.974776,0.000000,64.789793,9
204.022721,53.532679,17.856160,36.552762,22.117099,73.964021,11
180.367970,65.104167,19.562029,17.820530,15.035584,62.845660,9
131.922193,56.859762,16.185239,13.982558,0.000000,44.894634,6
131.669836,52.418143,9.518472,25.647165,0.000000,44.086056,6
119.161984,37.645659,9.286695,21.754998,6.800320,43.674312,6
117.202648,38.643674,16.537128,18.783219,13.183544,30.055083,7
81.286974,28.555318,14.237135,10.632999,0.000000,27.861522,5
82.474344,28.603056,12.230804,13.072033,8.021990,20.546461,5
87.842623,26.255325,17.830731,11.606446,9.057344,23.092777,5
87.852329,31.766605,14.200022,11.258441,30.627261,0.000000,4
117.790917,55.875860,13.118335,47.443100,0.000000,1.353622,6
164.986382,64.072634,5.674590,51.854038,3.314622,40.070498,6
164.275165,56.683899,4.053458,55.650865,0.000000,47.886943,6
171.295868,86.340579,0.000000,34.210193,7.550947,43.194149,6
182.698757,85.007834,12.046528,30.642926,0.000000,55.001469,7
194.686979,89.149701,6.692060,33.378438,14.508505,50.958275,8
143.530013,83.093425,4.284036,0.000000,0.000000,56.152552,7
133.203496,78.584312,0.000000,0.000000,14.598823,40.020361,8
137.368013,91.829513,25.754293,0.000000,0.000000,19.784207,9
135.371128,92.593161,25.737052,4.787755,0.000000,12.253160,10
140.809604,113.111286,5.518139,16.266065,0.000000,5.914114,12
151.070263,106.497242,11.120198,30.740230,0.000000,2.712593,13
144.467590,103.331472,13.927503,26.260341,0.948274,0.000000,14
180.166135,101.517052,21.209186,24.994072,0.001000,32.444825,14
188.931351,99.234141,38.865563,32.445825,0.000000,18.385822,15
190.746484,98.464477,52.038019,25.001304,0.000000,15.242684,16
217.058100,103.933697,54.683662,31.931459,16.892543,9.616739,19
200.718302,86.674618,72.164852,31.796375,5.502309,4.580148,19
209.491433,86.359969,73.773349,35.515758,4.405321,9.437036,20
204.759771,93.966784,87.679230,11.749801,0.000000,11.363956,21
