Camera1_START->Braking_FINISH,Camera1_START->Camera1_FINISH,Camera1_FINISH->Perception_CameraPerception_START,Perception_CameraPerception_START->Perception_CameraPerception_FINISH,Perception_CameraPerception_FINISH->Perception_Fusion_START,Perception_Fusion_START->Perception_Fusion_FINISH,Perception_Fusion_FINISH->SemanticExtraction_ObjectDetection_START,SemanticExtraction_ObjectDetection_START->SemanticExtraction_ObjectDetection_FINISH,SemanticExtraction_ObjectDetection_FINISH->SemanticExtraction_Prediction_START,SemanticExtraction_Prediction_START->SemanticExtraction_Prediction_FINISH,SemanticExtraction_Prediction_FINISH->CollisionDetection_TimeToCollision_START,CollisionDetection_TimeToCollision_START->CollisionDetection_TimeToCollision_FINISH,CollisionDetection_TimeToCollision_FINISH->CollisionDetection_BrakingDecision_START,CollisionDetection_BrakingDecision_START->CollisionDetection_BrakingDecision_FINISH,CollisionDetection_BrakingDecision_FINISH->Braking_START,Braking_START->Braking_FINISH,Perception_CameraPerception_START,Perception_Fusion_START,SemanticExtraction_ObjectDetection_START,SemanticExtraction_Prediction_START,CollisionDetection_TimeToCollision_START,CollisionDetection_BrakingDecision_START,Braking_START
0.437687,0.002498,0.081131,0.010121,0.067289,0.030509,0.000000,0.045149,0.005323,0.009203,0.144198,0.025370,0.000000,0.007046,0.000000,0.009850,0,1,1,2,2,2,2
0.471142,0.003667,0.082629,0.014776,0.065983,0.025434,0.000000,0.043474,0.000000,0.010466,0.159599,0.035267,0.011454,0.006441,0.000000,0.011952,1,1,1,2,2,2,2
0.430919,0.002776,0.104025,0.010855,0.035301,0.027641,0.000000,0.057389,0.004744,0.011454,0.130763,0.031720,0.000000,0.006607,0.000000,0.007644,0,1,1,2,1,2,2
0.461896,0.007128,0.081374,0.009626,0.064183,0.024700,0.000000,0.063348,0.000000,0.009885,0.156566,0.030823,0.000000,0.004898,0.000000,0.009365,0,1,1,2,2,2,2
0.461002,0.005454,0.095307,0.005829,0.051888,0.023901,0.000000,0.044870,0.026140,0.010698,0.136031,0.031956,0.009959,0.007707,0.000000,0.011262,0,1,1,2,1,2,2
0.427496,0.002276,0.066188,0.013696,0.046172,0.022732,0.000000,0.045669,0.003379,0.009959,0.182623,0.020567,0.000000,0.004843,0.000000,0.009392,0,1,1,2,1,2,2
0.446607,0.003029,0.074525,0.015689,0.046480,0.022598,0.000000,0.064711,0.000000,0.009480,0.159362,0.032225,0.000000,0.007522,0.000000,0.010986,0,1,1,2,1,2,2
0.431598,0.003385,0.064200,0.009792,0.060619,0.024017,0.000000,0.044817,0.031928,0.009386,0.135698,0.030953,0.000000,0.007043,0.000000,0.009760,0,1,1,2,1,2,2
0.468830,0.001055,0.098335,0.010507,0.058626,0.033771,0.000000,0.055305,0.000000,0.011095,0.148774,0.030212,0.008516,0.004615,0.000000,0.008019,0,1,1,2,2,2,2
0.453768,0.003044,0.073210,0.008071,0.050062,0.025046,0.000000,0.057169,0.000958,0.008516,0.161360,0.038830,0.010142,0.006155,0.000000,0.011205,0,1,1,2,1,2,2
0.488184,0.003483,0.111514,0.010697,0.051668,0.026627,0.000000,0.043858,0.014854,0.010142,0.153167,0.036425,0.009516,0.004845,0.000000,0.011388,0,1,1,2,2,2,2
0.430937,0.006368,0.069568,0.009880,0.059185,0.024031,0.000000,0.046475,0.015998,0.009516,0.146802,0.030444,0.000000,0.004402,0.000000,0.008268,0,1,1,2,1,2,2
0.447829,0.006917,0.074968,0.007921,0.068300,0.028247,0.000000,0.056273,0.000000,0.011427,0.130393,0.036557,0.011471,0.007553,0.000000,0.007802,0,1,1,2,1,2,2
0.437163,0.007261,0.045041,0.015985,0.086784,0.026375,0.000000,0.036317,0.005899,0.011471,0.160380,0.026049,0.000000,0.005799,0.000000,0.009802,0,1,1,2,1,2,2
0.414261,0.007708,0.048445,0.013691,0.079837,0.028019,0.000000,0.042120,0.007578,0.009658,0.139344,0.026887,0.000000,0.001549,0.000000,0.009425,0,1,1,2,1,2,2
0.430925,0.007114,0.020580,0.013174,0.086442,0.026774,0.000000,0.052737,0.000000,0.011768,0.157462,0.030554,0.010713,0.003229,0.000000,0.010378,0,1,1,1,1,1,1
0.461799,0.006777,0.079007,0.007409,0.071544,0.030941,0.000000,0.037048,0.008791,0.010713,0.157923,0.034677,0.000000,0.006309,0.000000,0.010660,0,1,1,2,1,2,2
0.455968,0.006866,0.095837,0.010612,0.051845,0.021874,0.000000,0.060100,0.005710,0.009378,0.147180,0.031870,0.000000,0.005383,0.000000,0.009313,0,1,1,2,2,2,2
0.426959,0.003123,0.088246,0.010785,0.061230,0.034605,0.000000,0.052096,0.000000,0.009344,0.132133,0.022338,0.000000,0.004601,0.000000,0.008458,0,1,1,2,2,2,2
0.500148,0.004688,0.119346,0.011764,0.059193,0.029494,0.000000,0.048602,0.000000,0.010974,0.171309,0.029704,0.000000,0.005302,0.000000,0.009772,1,1,2,2,2,2,2
0.504163,0.004879,0.126004,0.006366,0.068083,0.026331,0.000000,0.055085,0.005282,0.009670,0.151059,0.027179,0.009297,0.005990,0.000000,0.008938,1,1,2,2,2,2,2
0.478302,0.006070,0.094360,0.008851,0.057195,0.024369,0.000000,0.056927,0.002027,0.009297,0.163590,0.033205,0.010266,0.002896,0.000000,0.009249,0,1,2,2,2,2,2
0.430275,0.003940,0.062006,0.008114,0.066951,0.028394,0.000000,0.047746,0.006738,0.010266,0.144220,0.035885,0.000000,0.005470,0.000000,0.010545,0,1,1,2,1,2,2
0.423544,0.005683,0.065886,0.013725,0.053300,0.020252,0.000000,0.066674,0.000000,0.010742,0.146635,0.023993,0.000000,0.007077,0.000000,0.009577,0,1,1,2,1,2,2
0.432118,0.006752,0.054536,0.005799,0.075240,0.024824,0.000000,0.054665,0.000000,0.010125,0.157597,0.030563,0.000000,0.002958,0.000000,0.009059,0,1,1,2,1,2,2
0.423341,0.007367,0.077107,0.011885,0.040991,0.021179,0.000000,0.043821,0.024338,0.009792,0.145474,0.029290,0.000000,0.004023,0.000000,0.008074,0,1,1,2,1,2,2
0.437008,0.005831,0.032832,0.009245,0.058574,0.019592,0.011330,0.046235,0.022169,0.010413,0.172733,0.030538,0.000000,0.004414,0.000000,0.013102,0,1,1,1,1,1,1
0.451591,0.003883,0.062283,0.008070,0.068983,0.022496,0.000000,0.062237,0.029724,0.009797,0.134091,0.032021,0.000000,0.005139,0.000000,0.012867,0,1,1,2,2,2,2
0.463301,0.001602,0.071491,0.008570,0.069335,0.032642,0.003494,0.048943,0.005733,0.010258,0.165780,0.029989,0.000000,0.005726,0.000000,0.009738,0,1,1,2,2,2,2
0.449474,0.007992,0.064278,0.010455,0.062073,0.024015,0.010619,0.058491,0.015957,0.010278,0.149315,0.022743,0.000000,0.005957,0.000000,0.007301,0,1,1,2,2,2,2
0.467869,0.006889,0.071771,0.015341,0.053978,0.024307,0.000000,0.058941,0.014470,0.010075,0.154498,0.033229,0.009328,0.005270,0.000000,0.009772,0,1,1,2,2,2,2
0.486874,0.003033,0.085708,0.010345,0.057034,0.025719,0.000000,0.044749,0.020448,0.009328,0.182661,0.034905,0.000000,0.001634,0.000000,0.011310,0,1,1,2,2,2,2
0.366491,0.003263,0.076821,0.007462,0.078173,0.032529,0.000000,0.064082,0.000000,0.009451,0.053600,0.022221,0.000000,0.005620,0.000000,0.013269,0,1,1,2,1,1,1
0.471732,0.003568,0.097746,0.012894,0.046667,0.018546,0.000000,0.048966,0.023380,0.010246,0.152961,0.028571,0.011827,0.005550,0.000000,0.010810,0,1,1,2,2,2,2
0.437430,0.003047,0.040464,0.007298,0.073001,0.019992,0.000000,0.055012,0.014954,0.011827,0.155149,0.031794,0.009579,0.006665,0.000000,0.008648,0,1,1,2,1,2,2
0.482133,0.005285,0.072050,0.009247,0.078430,0.023987,0.000000,0.039886,0.017451,0.009579,0.185958,0.027295,0.000000,0.002111,0.000000,0.010854,0,1,1,2,2,2,2
0.493303,0.001907,0.079975,0.012347,0.070075,0.027876,0.000000,0.059847,0.021288,0.008726,0.160787,0.031094,0.000000,0.006860,0.000000,0.012521,0,1,1,2,2,2,2
0.377897,0.001810,0.086284,0.009559,0.068456,0.024052,0.000000,0.040874,0.000000,0.008353,0.092243,0.035812,0.000000,0.001847,0.000000,0.008607,0,1,1,2,1,1,1
0.377472,0.005001,0.075926,0.010682,0.071579,0.022313,0.000000,0.047321,0.000000,0.009077,0.097779,0.022447,0.000000,0.006524,0.000000,0.008823,0,1,1,2,1,1,1
0.332373,0.004890,0.069116,0.009862,0.049450,0.027603,0.000000,0.050469,0.000000,0.009551,0.068167,0.027628,0.000000,0.004768,0.000000,0.010869,0,1,1,2,1,1,1
0.460085,0.002703,0.058586,0.011254,0.062434,0.022154,0.000000,0.049620,0.017866,0.010662,0.172542,0.026210,0.010311,0.006031,0.000000,0.009712,0,1,1,2,2,2,2
0.507034,0.005585,0.099061,0.013320,0.060681,0.028255,0.011088,0.038199,0.011032,0.010311,0.163801,0.038552,0.010402,0.005348,0.000000,0.011399,0,1,1,2,2,2,2
0.469949,0.007863,0.047756,0.006219,0.097521,0.030329,0.000000,0.052101,0.008854,0.010402,0.159754,0.031309,0.000000,0.005515,0.000000,0.012326,0,1,1,2,2,2,2
0.499518,0.005999,0.099497,0.014803,0.052636,0.030516,0.000000,0.060815,0.025955,0.011270,0.145564,0.035362,0.000000,0.005706,0.000000,0.011395,0,1,2,2,2,2,2
0.480011,0.005881,0.071022,0.009012,0.053396,0.026713,0.012830,0.039899,0.038455,0.009341,0.162492,0.026233,0.009570,0.003645,0.000000,0.011522,0,1,1,2,2,2,2
0.475596,0.006885,0.083998,0.013047,0.050805,0.023245,0.000000,0.055699,0.024537,0.009570,0.168934,0.024399,0.000000,0.004143,0.000000,0.010334,0,1,1,2,2,2,2
0.352184,0.005389,0.093780,0.010981,0.045932,0.020616,0.000000,0.066308,0.000000,0.011920,0.056399,0.026698,0.000000,0.005583,0.000000,0.008578,0,1,1,2,1,1,1
0.460107,0.001548,0.075675,0.007008,0.073753,0.027186,0.000000,0.040484,0.018286,0.008894,0.151870,0.031741,0.010489,0.004277,0.000000,0.008896,0,1,1,2,2,2,2
0.436457,0.004892,0.081523,0.011479,0.061903,0.018866,0.005350,0.052187,0.001257,0.010489,0.152114,0.025018,0.000000,0.002556,0.000000,0.008823,0,1,1,2,2,2,2
0.471565,0.003793,0.086669,0.005706,0.057110,0.016010,0.000000,0.047247,0.013392,0.010406,0.186001,0.029525,0.000000,0.005909,0.000000,0.009797,0,1,1,2,2,2,2
0.370450,0.007551,0.075534,0.007423,0.075154,0.023649,0.000000,0.049995,0.000000,0.009425,0.077752,0.033717,0.000000,0.001972,0.000000,0.008278,0,1,1,2,1,1,1
0.376927,0.003764,0.086343,0.009474,0.072406,0.025753,0.000000,0.060673,0.000000,0.010549,0.056153,0.034365,0.000000,0.004130,0.000000,0.013317,0,1,1,2,1,1,1
0.472379,0.005260,0.080935,0.007987,0.075427,0.021999,0.000000,0.046360,0.027868,0.009288,0.146854,0.039510,0.000000,0.003417,0.000000,0.007474,0,1,1,2,2,2,2
0.493912,0.005508,0.094620,0.011433,0.062452,0.023528,0.000000,0.050927,0.017972,0.010689,0.169625,0.034111,0.000000,0.005132,0.000000,0.007915,0,1,1,2,2,2,2
0.396176,0.005495,0.090226,0.013487,0.055913,0.026905,0.000000,0.057750,0.000000,0.010291,0.085727,0.030579,0.000000,0.007769,0.000000,0.012034,0,1,1,2,1,1,1
0.361243,0.006235,0.091769,0.009414,0.063287,0.023678,0.000000,0.065578,0.000000,0.008791,0.049695,0.027769,0.000000,0.001686,0.000000,0.013341,0,1,1,2,1,1,1
0.505636,0.005680,0.082285,0.013392,0.069855,0.025036,0.000000,0.052001,0.001953,0.010568,0.193605,0.035960,0.000000,0.005565,0.000000,0.009736,1,1,1,2,2,2,2
0.469232,0.001026,0.094259,0.009305,0.078181,0.023394,0.000000,0.063885,0.027113,0.011551,0.121373,0.024715,0.000000,0.006032,0.000000,0.008398,0,1,1,2,2,2,2
0.485734,0.005156,0.098200,0.004604,0.073590,0.025096,0.000000,0.041308,0.015271,0.010752,0.167225,0.031777,0.000000,0.005496,0.000000,0.007259,1,1,2,2,2,2,2
0.449087,0.003417,0.062783,0.012481,0.058456,0.028392,0.005482,0.056287,0.018568,0.010946,0.148236,0.028688,0.000000,0.007819,0.000000,0.007532,0,1,1,2,1,2,2
0.460513,0.003497,0.083914,0.012496,0.042874,0.027436,0.007275,0.041382,0.026193,0.011000,0.158584,0.033767,0.000000,0.001403,0.000000,0.010692,0,1,1,2,2,2,2
0.457216,0.004830,0.055939,0.008603,0.072982,0.019756,0.000000,0.069387,0.020809,0.009949,0.149777,0.029955,0.000000,0.003795,0.000000,0.011434,0,1,1,2,2,2,2
0.468820,0.006489,0.084724,0.010856,0.052462,0.016268,0.017424,0.057574,0.002445,0.011508,0.150132,0.035310,0.010911,0.003739,0.000000,0.008978,0,1,1,2,2,2,2
0.485231,0.003816,0.115570,0.011800,0.057427,0.028028,0.000000,0.038945,0.024383,0.010911,0.149302,0.029537,0.000000,0.005655,0.000000,0.009857,1,1,2,2,2,2,2
0.502885,0.008724,0.105543,0.005009,0.072849,0.020439,0.014549,0.049905,0.000000,0.011012,0.173953,0.026733,0.000000,0.004323,0.000000,0.009846,1,1,2,2,2,2,2
0.494019,0.006429,0.079275,0.015986,0.058655,0.028712,0.000000,0.054115,0.018616,0.008672,0.171051,0.036679,0.000000,0.005072,0.000000,0.010757,0,1,1,2,2,2,2
0.368497,0.005698,0.070404,0.010998,0.075651,0.027756,0.000000,0.068725,0.000000,0.008919,0.050070,0.027453,0.009786,0.003991,0.000000,0.009046,0,1,1,2,1,1,1
0.489773,0.002562,0.079869,0.012040,0.074791,0.027299,0.000000,0.038178,0.011502,0.009786,0.178506,0.039115,0.000000,0.006222,0.000000,0.009903,0,1,1,2,2,2,2
0.385568,0.003423,0.086976,0.007654,0.069921,0.030094,0.000000,0.055045,0.000000,0.010140,0.082545,0.026402,0.000000,0.003907,0.000000,0.009461,0,1,1,2,1,1,1
0.483867,0.004185,0.089805,0.012051,0.060313,0.027952,0.000000,0.051185,0.029875,0.010074,0.149193,0.038234,0.000000,0.003733,0.000000,0.007267,0,1,1,2,2,2,2
0.469101,0.004222,0.083357,0.012867,0.059964,0.016905,0.009274,0.062007,0.030592,0.010203,0.130845,0.034964,0.000000,0.003740,0.000000,0.010161,0,1,1,2,2,2,2
0.473980,0.005004,0.095100,0.009321,0.057586,0.029685,0.000000,0.062298,0.003100,0.009938,0.160094,0.027635,0.000000,0.004259,0.000000,0.009960,0,1,1,2,2,2,2
0.475953,0.003784,0.105470,0.010248,0.048192,0.026429,0.000000,0.065626,0.005942,0.010399,0.149764,0.033457,0.000000,0.006123,0.000000,0.010519,0,1,1,2,2,2,2
0.449269,0.006278,0.061636,0.011422,0.064273,0.025850,0.000000,0.065880,0.000000,0.009860,0.160668,0.027976,0.000000,0.005186,0.000000,0.010240,0,1,1,2,2,2,2
0.447587,0.005881,0.079401,0.013157,0.039205,0.029836,0.010742,0.049896,0.012154,0.009381,0.159162,0.023843,0.000000,0.002890,0.000000,0.012039,0,1,1,2,1,2,2
0.475425,0.002922,0.067573,0.015501,0.062790,0.027430,0.015280,0.047929,0.000000,0.010710,0.166222,0.032729,0.010567,0.004554,0.000000,0.011218,0,1,1,2,2,2,2
0.487470,0.003616,0.101765,0.011185,0.060193,0.029564,0.012991,0.046284,0.015860,0.010567,0.158583,0.023092,0.000000,0.003934,0.000000,0.009836,1,1,2,2,2,2,2
0.444338,0.006878,0.065886,0.011271,0.064466,0.025681,0.008972,0.062630,0.002946,0.008341,0.145891,0.027940,0.000000,0.005468,0.000000,0.007968,0,1,1,2,2,2,2
0.459344,0.003083,0.084715,0.008102,0.058243,0.027385,0.000000,0.061776,0.000000,0.010525,0.157604,0.029269,0.000000,0.006859,0.000000,0.011783,0,1,1,2,2,2,2
0.480611,0.001133,0.074898,0.011109,0.065051,0.026734,0.000000,0.065617,0.005956,0.010844,0.162358,0.031573,0.009846,0.005277,0.000000,0.010215,0,1,1,2,2,2,2
0.463320,0.004448,0.073433,0.006293,0.066542,0.021281,0.015993,0.041748,0.027460,0.009846,0.160516,0.021771,0.000000,0.006152,0.000000,0.007837,0,1,1,2,2,2,2
0.362250,0.001784,0.075645,0.005363,0.070008,0.019804,0.000000,0.051025,0.000000,0.010558,0.074991,0.025727,0.010082,0.007713,0.000000,0.009550,0,1,1,2,1,1,1
0.477398,0.006420,0.081356,0.011946,0.059035,0.018178,0.000000,0.042551,0.017773,0.010082,0.172438,0.033829,0.009645,0.004567,0.000000,0.009578,0,1,1,2,2,2,2
0.462418,0.005052,0.082527,0.008018,0.065514,0.026266,0.001170,0.052543,0.011782,0.009645,0.159208,0.025706,0.000000,0.006616,0.000000,0.008371,0,1,1,2,2,2,2
0.478238,0.004130,0.104317,0.011985,0.037288,0.024672,0.000000,0.046079,0.030004,0.010925,0.165206,0.026216,0.000000,0.007876,0.000000,0.009540,0,1,1,2,2,2,2
0.483393,0.008131,0.080450,0.008541,0.075904,0.023671,0.000000,0.051578,0.021608,0.010122,0.155294,0.022125,0.010319,0.004324,0.000000,0.011326,1,1,1,2,2,2,2
0.465521,0.005335,0.088690,0.011014,0.062840,0.027206,0.000000,0.060710,0.003113,0.010319,0.159622,0.024063,0.000000,0.005270,0.000000,0.007339,0,1,1,2,2,2,2
0.463550,0.004883,0.049877,0.007705,0.066480,0.028010,0.000000,0.055329,0.014167,0.010392,0.177244,0.027659,0.011302,0.002701,0.000000,0.007801,0,1,1,2,2,2,2
0.491047,0.008367,0.096913,0.010934,0.047525,0.023134,0.000000,0.061817,0.027588,0.011302,0.149727,0.039656,0.000000,0.006159,0.000000,0.007925,0,1,1,2,2,2,2
0.384297,0.005279,0.101179,0.007184,0.056881,0.021993,0.000000,0.057497,0.000000,0.011106,0.075631,0.035994,0.000000,0.001316,0.000000,0.010237,1,1,2,2,1,1,1
0.466076,0.003008,0.057432,0.013505,0.057002,0.021300,0.000000,0.049372,0.037165,0.009583,0.156486,0.033274,0.010367,0.007076,0.000000,0.010506,0,1,1,1,2,2,2
0.478299,0.006732,0.058266,0.011570,0.070185,0.033596,0.000000,0.058373,0.003685,0.010367,0.177532,0.031508,0.000000,0.003684,0.000000,0.012801,0,1,1,2,2,2,2
0.401048,0.006051,0.109290,0.005026,0.057045,0.031068,0.000000,0.034298,0.000000,0.010497,0.096465,0.027761,0.011084,0.004497,0.000000,0.007966,0,1,1,2,1,1,1
0.468030,0.003217,0.074308,0.008169,0.059991,0.025872,0.000000,0.062224,0.012554,0.011084,0.159844,0.034088,0.000000,0.008001,0.000000,0.008678,0,1,1,2,2,2,2
0.351544,0.007060,0.070450,0.011733,0.064799,0.023138,0.000000,0.047435,0.000000,0.009201,0.078555,0.028376,0.000000,0.002292,0.000000,0.008505,0,1,1,2,1,1,1
0.470785,0.006351,0.077174,0.007344,0.059130,0.015589,0.006080,0.059225,0.013953,0.008910,0.159873,0.028969,0.009775,0.007275,0.000000,0.011137,0,1,1,2,2,2,2
0.440968,0.005152,0.066176,0.014457,0.058766,0.029214,0.000000,0.045117,0.025669,0.009775,0.152035,0.020528,0.000000,0.005984,0.000000,0.008095,0,1,1,2,2,2,2
0.471806,0.003584,0.097543,0.011739,0.037968,0.033303,0.000000,0.061888,0.000000,0.010271,0.164692,0.025998,0.009928,0.005709,0.000000,0.009183,0,1,1,2,2,2,2
0.465852,0.005403,0.093985,0.009673,0.044237,0.023605,0.014506,0.032446,0.024243,0.009928,0.154369,0.030395,0.011127,0.005551,0.000000,0.006384,0,1,1,2,2,2,2
0.470242,0.005544,0.085977,0.010274,0.057366,0.028946,0.000000,0.048034,0.009075,0.011127,0.168394,0.031057,0.000000,0.008098,0.000000,0.006350,0,1,1,2,2,2,2
0.472140,0.003251,0.074284,0.013189,0.072665,0.031877,0.001970,0.043731,0.024231,0.009564,0.151792,0.021975,0.008453,0.005658,0.000000,0.009500,0,1,1,2,2,2,2
0.486684,0.005539,0.090649,0.013622,0.053228,0.029152,0.000000,0.038070,0.021422,0.008453,0.169836,0.030554,0.011245,0.005904,0.000000,0.009010,0,1,2,2,2,2,2
0.430151,0.001803,0.061151,0.008213,0.055768,0.023650,0.000000,0.062216,0.014179,0.011245,0.138159,0.035496,0.000000,0.005748,0.000000,0.012523,0,1,1,2,1,2,2
0.469621,0.005202,0.080955,0.008704,0.063606,0.018012,0.003201,0.056211,0.017405,0.010639,0.156065,0.035463,0.000000,0.004427,0.000000,0.009731,0,1,1,2,2,2,2
0.466211,0.005221,0.099936,0.011588,0.069997,0.022575,0.000000,0.034419,0.019499,0.011879,0.151760,0.023407,0.000000,0.003306,0.000000,0.012624,0,1,1,2,2,2,2
0.460668,0.003055,0.099917,0.011121,0.072479,0.026832,0.000000,0.062688,0.000000,0.011155,0.135682,0.023527,0.000000,0.005714,0.000000,0.008498,0,1,2,2,2,2,2
0.465655,0.005949,0.097937,0.008673,0.051627,0.029724,0.000000,0.048272,0.012726,0.010430,0.158069,0.026292,0.000000,0.005633,0.000000,0.010323,0,1,2,2,2,2,2
0.445910,0.003067,0.072510,0.012300,0.050864,0.023376,0.002740,0.042405,0.017283,0.009158,0.161231,0.028648,0.008275,0.004498,0.000000,0.009555,0,1,1,2,1,2,2
0.477825,0.002723,0.092727,0.013952,0.067046,0.024746,0.000000,0.042035,0.015637,0.008275,0.165999,0.031484,0.000000,0.003812,0.000000,0.009389,1,1,2,2,2,2,2
0.477130,0.003690,0.094835,0.013441,0.070685,0.028796,0.018830,0.058662,0.000000,0.009977,0.137886,0.027975,0.000000,0.004788,0.000000,0.007565,0,1,2,2,2,2,2
0.481007,0.004552,0.088548,0.007898,0.081986,0.031663,0.000000,0.048163,0.007752,0.011283,0.159784,0.026795,0.000000,0.005135,0.000000,0.007448,1,1,2,2,2,2,2
0.467505,0.002617,0.073098,0.008145,0.060239,0.025833,0.000000,0.059523,0.011290,0.011008,0.164458,0.036389,0.000000,0.004499,0.000000,0.010406,0,1,1,2,2,2,2
0.466492,0.008274,0.078427,0.015751,0.050239,0.031875,0.000000,0.057102,0.017742,0.010243,0.146552,0.029180,0.009852,0.002791,0.000000,0.008464,0,1,1,2,2,2,2
0.483067,0.004994,0.079282,0.004610,0.070047,0.029931,0.000000,0.047407,0.010975,0.009852,0.170531,0.031817,0.009842,0.005813,0.000000,0.007966,0,1,1,2,2,2,2
0.464457,0.007335,0.067225,0.006380,0.082127,0.020105,0.000000,0.051768,0.027673,0.009842,0.152957,0.025710,0.000000,0.004671,0.000000,0.008664,0,1,1,2,2,2,2
0.383915,0.002172,0.101534,0.010832,0.042185,0.025152,0.000000,0.037638,0.000000,0.008617,0.109365,0.031124,0.000000,0.006292,0.000000,0.009004,0,1,1,2,1,1,1
0.368871,0.007793,0.078028,0.011325,0.066273,0.021248,0.000000,0.047903,0.000000,0.010464,0.071892,0.038516,0.000000,0.007549,0.000000,0.007880,0,1,1,2,1,1,1
0.474353,0.001877,0.075112,0.010007,0.074465,0.021311,0.000000,0.061702,0.016229,0.010782,0.149746,0.035178,0.000000,0.004080,0.000000,0.013864,0,1,1,2,2,2,2
0.479163,0.004250,0.101299,0.010205,0.049803,0.025489,0.000000,0.043961,0.028536,0.010104,0.159087,0.033048,0.000000,0.002071,0.000000,0.011310,0,1,1,2,2,2,2
0.377072,0.005320,0.094520,0.009871,0.053356,0.026821,0.000000,0.036598,0.000000,0.010111,0.092859,0.023327,0.011675,0.003452,0.000000,0.009162,0,1,1,2,1,1,1
0.490550,0.006931,0.078000,0.008247,0.083009,0.024825,0.000000,0.052946,0.001316,0.011675,0.163841,0.035991,0.011650,0.004605,0.000000,0.007514,1,1,1,2,2,2,2
0.493475,0.001724,0.087576,0.010140,0.077908,0.018906,0.013940,0.052656,0.004344,0.011650,0.163615,0.032320,0.000000,0.005684,0.000000,0.013012,0,1,2,2,2,2,2
0.378634,0.007167,0.087676,0.007071,0.067924,0.028691,0.000000,0.066347,0.000000,0.009964,0.053006,0.025646,0.008343,0.006153,0.000000,0.010646,0,1,1,2,1,1,1
0.491487,0.008580,0.091187,0.009061,0.071097,0.017031,0.000000,0.054215,0.004407,0.008343,0.180255,0.032698,0.000000,0.002920,0.000000,0.011693,0,1,1,2,2,2,2
0.357027,0.005583,0.064298,0.012885,0.059879,0.030943,0.000000,0.059501,0.000000,0.009397,0.068235,0.032336,0.000000,0.006020,0.000000,0.007950,0,1,1,2,1,1,1
0.506134,0.004352,0.103146,0.008898,0.057310,0.032566,0.000000,0.051702,0.024463,0.009514,0.160793,0.037096,0.000000,0.005981,0.000000,0.010313,1,1,1,2,2,2,2
0.385609,0.006689,0.092838,0.009390,0.075474,0.025787,0.000000,0.059124,0.000000,0.011241,0.062334,0.025647,0.000000,0.005675,0.000000,0.011410,1,1,1,2,1,1,1
0.353424,0.006377,0.084218,0.005547,0.049757,0.016982,0.000000,0.046841,0.000000,0.009827,0.079782,0.031543,0.010585,0.004245,0.000000,0.007720,0,1,1,2,1,1,1
0.462915,0.004955,0.073989,0.006237,0.062159,0.023022,0.000000,0.032197,0.028769,0.010585,0.169819,0.034626,0.000000,0.006372,0.000000,0.010185,0,1,1,2,2,2,2
0.458995,0.005730,0.069281,0.006337,0.067635,0.017207,0.000000,0.060826,0.027741,0.009555,0.153839,0.026684,0.000000,0.003509,0.000000,0.010651,0,1,1,2,2,2,2
0.466744,0.004405,0.077924,0.006635,0.060151,0.028285,0.010215,0.058536,0.005067,0.010565,0.163129,0.029201,0.000000,0.005294,0.000000,0.007337,0,1,1,2,2,2,2
0.523734,0.004876,0.121490,0.007209,0.059148,0.027857,0.000000,0.067022,0.006645,0.009880,0.153778,0.039826,0.010052,0.005451,0.000000,0.010500,1,1,2,2,2,2,2
0.449162,0.008076,0.082302,0.006573,0.057677,0.024484,0.000000,0.057374,0.028715,0.010052,0.126870,0.034176,0.000000,0.005759,0.000000,0.007104,0,1,1,2,2,2,2
0.484129,0.005325,0.069101,0.011292,0.079346,0.024951,0.001143,0.050829,0.003602,0.011099,0.184676,0.032188,0.000000,0.004514,0.000000,0.006063,0,1,1,2,2,2,2
0.459446,0.007685,0.090697,0.010642,0.050248,0.027739,0.000000,0.068779,0.021770,0.009500,0.131934,0.022606,0.000000,0.006260,0.000000,0.011586,0,1,1,2,2,2,2
0.501915,0.002573,0.079260,0.005909,0.080274,0.019747,0.016552,0.057059,0.000000,0.010520,0.175415,0.034827,0.000000,0.006798,0.000000,0.012981,0,1,1,2,2,2,2
0.375382,0.004390,0.085812,0.006105,0.074180,0.019011,0.000000,0.031711,0.000000,0.010528,0.089683,0.026114,0.009285,0.007465,0.000000,0.011098,1,1,1,2,1,1,1
0.482835,0.003847,0.073861,0.009903,0.086455,0.018518,0.000000,0.055287,0.000360,0.009285,0.183605,0.027478,0.000000,0.004542,0.000000,0.009694,0,1,1,2,2,2,2
0.495637,0.007109,0.089468,0.011567,0.061576,0.033075,0.010375,0.063547,0.000099,0.008368,0.168116,0.027108,0.000000,0.006407,0.000000,0.008822,1,1,1,2,2,2,2
0.404123,0.001090,0.111060,0.012847,0.042114,0.021971,0.000000,0.050461,0.000000,0.009561,0.087045,0.039886,0.011595,0.004202,0.000000,0.012291,0,1,2,2,1,1,1
0.456755,0.006223,0.068616,0.012489,0.049458,0.031118,0.000000,0.046691,0.029633,0.011595,0.150019,0.030454,0.008763,0.003160,0.000000,0.008536,0,1,1,2,2,2,2
0.502971,0.008068,0.077416,0.007544,0.076898,0.033285,0.000000,0.049334,0.018085,0.008763,0.167893,0.039441,0.000000,0.006458,0.000000,0.009786,1,1,2,2,2,2,2
